Index,Username,Comment
1729,@user-ms9mr4mx4d,এই প্রথম কোনো পডকাস্ট এক সেকেন্ডও স্কিপ করিনি। খুব ভালো লাগছে ভিডিওটা অনেক নতুন কিছু জানতে পারছি বুঝতে পারছি আপনার কথা ও অনেক ভালো লাগে। আমি আপনার গ্রাফিক্স ডিজাইন কোর্সটা করে অনেক কিছু শিখতে পারছি। পারিবারিক ঝামেলার করণে আমি একটু পিছিয়ে আছি কিন্তু কোনো সমস্যা নেই আপনি থাকতে। ইনশাআল্লাহ নতুন করে আবার শুরু করবো। এবং আশা রাখি আপনার কোর্স করে আপনার মাধ্যমেই সফল হব একদিন ইনশাআল্লাহ। আপনার জন্য দোয়া ও ভালোবাসা রইলো আপনি আরও অনেক দূর এগিয়ে যাবেন। আর আপনি আমাদের ময়মনসিংহের গর্ব
1730,@tarikmonowar2220,"For your kind information, he is just a copy cat! He is a scammer. What he said in the whole podcast is copied from his Mentor as well as mine. Our honorable Mentor Mostahidul Islam, CEO of Online Tech Academy. May be the hosts don't have any knowledge about local market. He stole idea and everything from his Mentor. it is very sad!"
1731,@user-sw6te6qc9t,Sandeep Maheshwari of Bangladesh. 
1732,@MdMamun-821,আমি মাঝে মাঝে আপনাদের ভিডিও গুলো দেখি এবং অনেক কিছু শিখতে পারি কিন্তু আজকে পুরো ভিডিও টা দেখেছি
1733,@FS-bq4xw,"খুব ভালো শিক্ষা পেলাম,কেমনে ১ হাজার টাকার শাড়ি ডিজিটাল ধান্দাবাজি করে ২ হাজার টাকায় বেচে ফেলা যাবে!"
1734,@user-em7wb4oc5h,Love you trainer Saharose Fardi
1735,@user-ig1tn6cf6o,Excellent !!!
1736,@pacmishaliproduct3928,একটাবারো আপনার এক্স মেন্টর মোজতাহিদুল ইসলামের কথা বললেন না আরে আপনি যে কথাগুলো বলতেছেন এইগুলো মেন্টর মোজতাহিদুল ইসলামের কোর্সের দেখানো কথাগুলো শুধুমাত্র একটু রং চং মিশিয়ে বলতেছেন।
1737,@user-cd2kc3gj2d,Excellent video. 
1738,@habibbdtosa2512,Thanks so much every one have nice movement
1739,@Mdibnesadat-rocky,Thanks 
1740,@asadulislamimran1033,"Alhamdulillah,,,, vaia onak valo kesu share korsan "
1741,@AstrooSpace.01,Next Podcast a Yahai Amin chai.
1742,@user-ku9lr1tn6w,এটাও একটা ইনফ্লুয়েঞ্জার মার্কেটিং রে ভাই
1743,@mehedihassanpranto23,জাস্ট ব্লাস্ট 
1744,@modasser2053,Very helpful
1745,@sbscale4244,FAHMID AL NAYEEM VAI K EI PROGRAM A DEKHTE CHAI VAI.UNI KHUB INTTELIGENT PERSON.ONK UPOKRITO HOBO
1746,@pathwaytoavictory1576,
1747,@ryanabir1943,Podcast a Sajjad vai re khuje passilam na
1748,@afrahadislamicchannel04,Vai Video Sound ta r ektu beshi hle Valo hoto 
1749,@expresssalebd, Love you fardi bhai 
1750,@pantaenglish,"দারুন,"
1751,@kaziabdurrauf,Os3r
1752,@raselahmed8692,
1753,@rabiulonbiz,Joss
1754,@manjurmorshed4333,️️️
1755,@shahrokavariation4264,Wow bhaia.
1756,@21jenisa13,আমি এখনো অনদকার জগতেই রয়ে গেছি
1757,@variouscontentcreation4412,Best business gamer️️️️️
1758,@user-mt1gm5kv8k,This video gonna make million viwes. Nice podcast.
1759,@digitallifestyle3559,
1760,@sr_shohan,Please read community post comment ️
1761,@techNstationery,
1762,@MindMeldbd,"কথা গুলো এভারেজ ছিল।

একটু বুঝিয়ে দিবেন কি??"
1763,@MDArifulIslam-pp3ex,
1764,@TanvirAhmed09122,Masha allah
1765,@mdhumain8217,Masallah
1766,@md.ismailhossain5402,"বেশ কয়েক বছর আগে সে ইউটিউবে ভিডিও বানাতো অনলাইন ইনকাম রিলেটেড,যদিও সেগুলো ইউনিক ছিল না।অনেক দিন ভিডিও দেখতাম তার।কিন্তু কাজের ছিল না সেগুলো।অনেক ওয়েবসাইট অ্যাপনিয়ে ভিডিও বানাতো।যা শুধু সময় নষ্ট ছিল।তাই তার ভিডিও দেখা বাদ দিয়েছিলাম আর দেখা হয়নি।কিন্তু আজকে সে অনেক দূর এগিয়ে গিয়েছে সঠিক লাইন ধরে।"
1767,@anupamhospital,
1768,@SabbirAhmed-tg2xt,Shahrose fardi vai
1769,@EasyMerchMoney,Mojtahidul vai kintu Shah Rose er boss. Unar story ke ke sunte chan 2cent podcast e.
1770,@rakib19080,Ai system tai akta vai kaje lagise...
1771,@adnanbin7947,"আমি লন্ডনে আসি ২বছর আগে।
এসে খুবই ফ্রাস্ট্রেশনে চলে যাই।
প্ল্যান করতেছি আগামী কয়েক বছর এর মধ্যে দেশে এসে বিজনেস শুরু করার।"
1772,@itzsagor1944,অনেক অপেক্ষার পরে ভিডিওটা আপলোড হইছে। 
1773,@MdAbdullah-ob1hl,Masaallah
1774,@user-re9co7zm8r,Thanks
1775,@MOHIDULMILLIONCOM,"Vai
Please DR. nabil k akber podcast a ai en"
1776,@user-xp5pr9gl1i,"আপনি এত বুঝেন এখনো কোস বিক্রি করেন কেন
নিজেই ব্যবসা করে বিলিয়নিয়ার হচ্ছে না কেন"
1777,@bayezidbustami631,
1778,@mohammedabdussubhan9182,Awesome
1779,@GWMASH69,ভাই সিরিয়াসলি ভিডিও টা দেখে শেষ করে ফেসবুক ডুকলাম আর তার এড চলে আসলো।  এখন তাই আবার এসে কমেন্ট করলাম 
1780,@uniclips,একদম রিয়েলিটি বেজড কথা বার্তা শুনলাম পুরো সময়টা। অনেক কিছু জানতে আর বুঝতে পারলাম।
1781,@tahminaparvin6685,Scamer kotha kar 1000 takar jinis 2000 diye becle.  Allah maf korbe na. 
1782,@mehedihassanpranto23,শাহরোজ ভাই ইজ হিউমান এপিক বোম 
1783,@immostakim,Amazing speech
1784,@Grafixing-Mentoring,awesome!
1785,@LabbaiekHaj,please invite Solaiman Shukhon.
1786,@3LineMoney,Great men
1787,@ourfamilyshorts01,চালডাল ডট কম এর এই পডকাস্ট দেখা উচিত
1788,@hyderullahshoad8064,Valo ekta platform a arokom chapabaz lokder ana uchit hoynai.
1789,@areefhossainah,
1790,@banglanewstodaysk7136,nice
1791,@hasanmea6217,informative 
1792,@rezakhan5533,Impreesive shahrose vy!
1793,@m.s.hsongshouse3077,Tawhid afridi কে দেখতে চাই!!!!!
1794,@LeAggeggio,really great. amon aro podcast chai bhaia
1795,@tamimjaberertugrul5134,"শাহরোজ ফারদি ভাইয়ের শেখানোর পদ্ধতিটা খুব সুন্দর।
আমি উনার ফ্রি ক্লাসগুলো করছি।
উনাকে পডকাস্টে দেখে ভালো লাগলো।"
1796,@shahinfaisal7479,"ভাই আমি নিজেই বসে আছি যে কবে ম্যাসেজ দিবেন আর মিটিং এ বসবেন।ভিডিওর ১৮.৫৬ মিনিট চলছে।
নিজেও রিলেট করছি -.-"
1797,@qurantimecontent2662,
1798,@rabbitr8835,Joss joss
1799,@kiranhossain939,"50:45 e vayya bollo je"" Je boltese tar gharer betha kombe unar buy korar chance beshi,, on the other je boltese ''ey tel kun kun betha komay""
Amr monehoy 2nd question jey lok kortese se o  1st lok tar moton buy korar chance e ase, karon 2nd lok ta ey question kore bujar try kortese je se je bethar tel khujtese eytay shey tel naki hudai amr komor betha bollam aar seller tar matha bethar tel komor bethar tel boyla chalaya dise"
